raw,processed,label,score
,covid di indonesia dengan mengimpovaksin dari negara lain contohnya dengan mengimpovaksin sinovac astra zeneca moderna sinopharm dan lain sebagainya pemerintah terus melakukan berbagai upaya menangani kasus covid agar tidak terjadi lonjakan dan peningkatan kasus,neutral,0.9094343781471252
,oxygen untuk indonesia sebuah gerakan yang mengajak penggiat startup korporasi amp seluruh masyarakat indonesia menggalang dana secara bersama demi menyelamatkan jutaan nyawa dari ancaman covid dengan memberikan oxygen concentrator,neutral,0.9888845682144165
,vaksin untuk negeriku pandemi covid ini menjadikan negara negara di dunia memproduksi vaksin untuk melindungi diri dari covid dari banyaknya vaksin yang beredar di seluruh dunia tidak menjadikan indonesia berdiam diri saja dengan hanya membeli cont,negative,0.9923690557479858
,sehingga seluruh masyarakat indonesia mengetahui percaya paham dan mau mengikuti program vaksinasi merah putih saya berharap dengan digalakkannya vaksin merah putih indonesia bahkan dunia sudah mencapai fase herd imunity dan virus covid segera sirna,positive,0.9665210247039795
,menjadi simbol kemandirian anak bangsa dan kemajuan indonesia dalam artian indonesia kini tidak bergantung lagi dengan negara lain dalam kondisi covid saat ini hal ini juga merupakan investasi ilmu pengetahuan dan teknologi saat ini dan masa yang akan datang,positive,0.9850853085517883
,mencapai persen dibandingkan persen rata rata dunia tidak hanya berpengaruh pada kesehatan pandemi ini juga berpengah pada banyak sektor kehidupan salah satu sektor yang terkena dampak terbesar covid adalah sektor ekonomi,positive,0.998392641544342
,sehingga ini tidak akan ketergantungan dengan negara lain untuk mengimpor vaksin pengembangan calon vaksin covid baik dalam negeri maupun luar negeri bertujuan melindungi kesehatan masyarakat dari covid menurunkan angka morbiditas angka mortalitas dan meningkatkannya,positive,0.9873945713043213
,disamping pemerintah menggunakan jenis vaksin yang telah teruji dari negara lain karena impor vaksin juga diperlukan karena virus covid juga sudah dalam kondisi yang mengkhawatirkan bagi masyarakat indonesia sendiri ini merupakan kabar menggembirakan yang ditunggu tunggu,positive,0.9894428253173828
,indonesia sudah mencapai angka kematian covid tertinggi di asia tenggara mendapatkan cukup vaksin adalah satu satunya cara untuk memberantas penyakit ini dengan memulai vaksinasi sama al berbagai upaya dilakukan oleh indonesia untuk mengamankan pasokan vaksin yang memadai,positive,0.9635497331619263
,menyedot devisa negara jika dibayangkan nominal sebanyak itu untuk memproduksi dalam negeri pastinya akan sangat membantu banyak sekali orang dan juga menyehatkan perekonomian sayangnya masih banyak sekali kendala untuk merealisasikan vaksin covid buatan dalam negeri karena,positive,0.9983119964599609
,sayangnya upaya ini luput dari perhatian pemerintah dan mereka terus menggelontorkan uang untuk membeli vaksin yang efikasinya rendah apabila kita amati indonesia menganggap covid sebagai penyakit yang berbahaya hingga membuat demand terhadap vaksin sangat tinggi,negative,0.9906532764434814
,namun kasus meninggal bertambah orang menjadi orang covid telah melanda provinsi dan kabupaten kota untuk menangani pandemi covid pemerintah membuat berbagai kebijakan guna melindungi masyarakat dari penularan dan dampak covid mulai dari pembatasan,positive,0.5189107656478882
,negara negara saat ini sedang berlomba mendapatkan vaksin yang efektif dalam mencegah covid melalui serangkaian tahapan ilmiah berbasis bukti yang kuat hingga terdapat calon vaksin yang sedang tahap klinik fase,neutral,0.9693796038627625
,kesimpulan diharapkan dengan mempertimbangankan keunggulannya vaksin merah putih mendapat dukungan dan kepercayaan baik oleh pemerintah maupun masyarakat serta mempercepat berakhirnya pandemic covid dengan membentuk herd immunity atau kekebalan kelompok,neutral,0.9911002516746521
,goresan tinta mengubah bangsa thread seperti yang kita ketahui bahwa kurang lebih tahun terakhir indonesia dan negara negara lainnya sedang marak maraknya mengenai pandemi yang disebabkan oleh virus corona coronavirus disease of atau yang kerap dikenal sebagai,negative,0.9142275452613831
,keselamatan mui dalam hal ini juga mendorong pemerintah agar lebih menggencarkan cakupan pelaksanaan vaksinasi covid kepada masyarakat untuk memberi perlindungan agar tubuh tidak jatuh sakit akibat covid dengan cara menstimulasi kekebalan spesifik dalam tubuh,positive,0.7796021699905396
,di tengah hadirnya berbagai jenis vaksin covid pemerintah indonesia juga berupaya mengadakan vaksinasi covid yang berguna mengurangi angka kesakitan dan kematian akibat covid juga upaya menurunkan kurva kasus covid,neutral,0.9908259510993958
,pemerintah mengakselerasi program vaksinasi agar segera tercapai kekebalan komunal atau herd immunity karena meyakini bahwa vaksinasi memiliki peran sentral dalam penanganan covid dan pemulihan ekonomi nasional saat ini program vaksinasi telah mencapai juta vaksinasi,neutral,0.9964762330055237
,brin kementerian kesehatan badan pom serta pt bio farma persero pada juli vaksin covid merah putih yang dikembangkan masih berstatus dalam proses uji praklinik jika berhasil vaksin merah putih adalah vaksin lokal pertama yang akan di otoritas oleh badan pengawas,neutral,0.998865008354187
,bersangkutan dengan hal hal yang ditulis diatas kami sebagai pemerintah yang berusaha menghancurkan inti dari semua permasalahan ini dengan menyingkirkan pandemi covid dari negeri ini yaitu dengan vaksin yang mulai bermunculan yang membawa sejuta harapan bagi umat manusia,positive,0.98377925157547
,beberapa kasus awal terkait dengan pasar basah di kota wuhan china tempat klaster pertama infeksi covid tercatat,neutral,0.9978796243667603
,masyarakat mendapatkan vaksin secara merata dengan meratanya pemberian vaksin kepada masyarakat mulai terlihat hasilnya yang membuat kasus positif covid semakin menurun evaluasi efektivitas vaksin covid yang dilakukan badan penelitian dan pengembangan kesehatan kemenkes,positive,0.9501107931137085
,menghemat secara keseluruhan anggaran negara serta dengan cepat menyingkirkan pandemi covid dengan terbentuknya herd immunity maka dengan itu kami sebagai pemerintah sangat mendukung program pembuatan vaksin merah putih yang terlihat sangat bermanfaat bagi negeri,positive,0.9995986819267273
,menyebabkan masyarakat panik yang berlebihan hingga ada trend baru yaitu timbun masker pemerintah telah menetapkan bahwa virus corona atau covid ialah pandemic atau bencana skala nasional berdasarkan undang undang no tahun yang berisi tentang penanggulangan bencana,negative,0.9986894726753235
,negeri padahal jika dipikir dengan cermat penelitian vaksin covid memang membutuhkan waktu yang lama agar mendapat hasil yang maksimal jika sudah mendapat hasil yang maksimal dan terbukti efisien saat digunakan maka vaksin tersebut bisa jadi dapat diekspor ke negara negara,positive,0.9995653033256531
,hal ini mendapat perhatian serius di seluruh dunia saat ini kita semua tahu asal mula kemunculan virus covid berasal dari kota wuhan kota wuhan sendiri berada di negara china efek dari pandemic virus covid ini sangat beragam,positive,0.9967824220657349
,butuh peran serta masyarakat agar pandemi ini cepat selesai jangan keluar rumah jika tidak ada kepentingan mendesak apalagi pergi liburan di tempat ramai tanpa mematuhi protokol mari kita wujudkan negara yang bebas covid sehingga kehidupan cepat kembali normal,positive,0.9986328482627869
,vaksin merah putih pada saat ini dunia sedang dihadapkan oleh suatu wabah virus yang sangat berbahaya yaitu virus corona atau yang sekarang disebut dengan covid dengan ini pemerintah mengambil tindakan dengan mengadakan vaksin covid untuk mengurangi tingkat penyebaran,negative,0.9968961477279663
,banyak perusahaan yang harus putus hubungan kerja atau phk dengan pegawainya supa mengurangi pengeluaran yang berlebih bahkan tidak sedikit perusahaan yang bangkrut karena pandemi virus covid ini,negative,0.8593701720237732
,tercatat negara negara yang memiliki kasus tinggi terpapar covid saat ini adalah italia tiongkok spanyol amerika serikat dan iran dengan tingkat kematian mencapai ribuan orang,neutral,0.9857661724090576
,peran mahasiswa khususnya mahasiswa yang berkuliah di bidang kesehatan bisa bertindak membantu pemerintah sebagai relawan vaksinasi covid kepada masyarakat sekitar atau setempat,neutral,0.9910067915916443
,pernyataan ini didasari oleh meningkatnya jumlah kasus dari covid sebanyak tiga belas kali lipat di luar china dan jumlah negara yang terkena sudah naik tiga kali lipat dari sebelumnya who,neutral,0.75559002161026
,dikeluarkan bpom pada maret tetapi ditengah upaya konsorium riset covid tersebut untuk mempercepat produksi vaksin merah putih pemerintah berniat memberi izin pembangunan pabrik vaksin dari china di indonesia,neutral,0.9985551238059998
,di tengah upaya konsorsium riset covid tersebut mempercepat produksi vaksin ternyata pemerintah berniat membuka izin pembangunan pabrik vaksin dari china di indonesia ia melihat sepertinya pemerintah hanya fokus pada pertumbuhan investasi tanpa memperhatikan dampak jangka panjang,negative,0.9075722098350525
,hal tersebut tentunya memiliki peran yang sangat penting untuk mengurangi kasus penyebaran covid di indonesia dengan cara negara ini memiliki suplai vaksin sendiri,positive,0.9963428378105164
,covid yang masih bermutasi di indonesia vaksin merah putih direncanakan akan uji klinis pada akhir dengan mampu nya negara kita dalam menemukan vaksin sendiri dan menghasilkan vaksin sendiri diyakini akan mampu mengubah peta percepatan program vaksinasi di seluruh,neutral,0.7771921753883362
,di tengah upaya konsorsium riset covid tersebut mempercepat produksi vaksin ternyata pemerintah berniat membuka izin pembangunan pabrik vaksin dari china di indonesia melihat sepertinya pemerintah hanya fokus pada pertumbuhan investasi,negative,0.815416693687439
,badan pom senantiasa mendukung vaksin merah putih dengan melakukan pengawalan den memberikan asistensi regulator selain badan pom majelis ulama indonesia mui juga mendukung pengembangan vaksin covid karya anak bangsa hal ini merupakan salah satu rekomendasi mukernas,neutral,0.9230430722236633
,sehingga kami mengharapkan pemerintah dapat mendukung dan memprioritaskan vaksin buatan dalam negeri yang dapat menjadi investasi bagi bangsa indonesia itu sendiri karena sejatinya kita tidak pernah tahu apakah covid ini merupakan pandemi terakhir,positive,0.9048213958740234
,riset covid tersebut mempercepat produksi vaksin ternyata pemerintah berniat membuka izin pembangunan pabrik vaksin dari china di indonesia ia melihat sepertinya pemerintah hanya fokus pada pertumbuhan investasi tanpa memperhatikan dampak jangka panjang bagi kemajuan riset,negative,0.7942643165588379
,dengan meratanya vaksinasi covid di indonesia dan aturan aturan yang tegas kepada wisman yang masuk ke negara indonesia maka sector pariwisata akan kembali pulih seperti semula pulihnya sektor pariwisata akan menjadikan pandemic recovery terhadap indonesia penyebaran covid,neutral,0.6593020558357239
,sehingga tidak memungkiri opini saya bahwa pemerintah sengaja melakukan hal tersebut untuk berbisnis atau berinvestasi ditengah tengah susahnya penduduk untuk survive melawan virus covid ini,negative,0.8811475038528442
,negara negara saat ini sedang berlomba mendapatkan vaksin yang efektif dalam mencegah covid melalui serangkaian tahapan ilmiah berbasis bukti yang kuat,neutral,0.8724902272224426
,sudah lebih dari satu tahun indonesia menghadapi pandemi covid covid atau yang biasa disebut virus corona pertama kali muncul pada desember dan berasal dari wuhan tiongkok tidak butuh memakan waktu yang lama virus corona ini dapat menyebar ke negara negara,positive,0.9214670062065125
,kementerian kesehatan perkembangan kasus terkonfirmasi positif covid per hari agustus,neutral,0.9977846741676331
,goresan tinta mengubah bangsa semenjak konfirmasi kasus pertama pemerintah terus mengeluarkan serangkaian kebijakan dan upaya pencegahan guna memutus rantai penyebaran covid dengan menerapkan beragam protokol kesehatan,neutral,0.9724594354629517
,salah satu usaha pemerintah untuk mengatasi peandemi covid yaitu dengan mendukung pembuatan vaksin lokal karya anak bangsa yang disebut dengan vaksin merah putih,neutral,0.9639277458190918
,dan dapat membuat ekonomi indonesia kembali tumbuh dan indonesia dapat menjadi negara yang lebih baik lagi dan maju daftar pustaka,positive,0.9995872378349304
,pandemi covid di indonesia sudah berlangsung sejak lama bahkan hampir tidak ada habisnya kondisi ini membuat aktifitas warga indonesia terhambat covid ini banyak menimbulkan kekacauan di berbagai daerah maupun di negara banyak kebijakan pemerintah telah diterapkan,negative,0.9832736253738403
,pengembangan vaksin covid tidak hanya dilakukan di luar negeri saja indonesia pun turut serta dalam pengembangan dan penemuan vaksin covid dalam pengembangan vaksin yang diberi nama vaksin merah putih ini pemerintah bekerja sama dengan dua lembaga dan empat universitas,neutral,0.9813507795333862
,dan mendukung karena tanpa dukungan dari pemerintah mahasiswa dan para ilmuwan juga akan kesulitan jadi sangat diharapkan pemerintah mahasiswa dan para ilmuwan untuk bisa bekerja sama dalam mengurangi jumlah angka positif covid di indonesia,positive,0.9620875716209412
,sebesar angka ini merupakan yang tertinggi di asia tenggara wabah covid membuat masyarakat indonesia khawatir karena banyaknya warga yang terkena dampak penularan virus tersebut oleh karenanya pemerintah mengambil kebijakan pembatasan sosial berskala besar psbb,negative,0.9524348378181458
,indonesia melainkan seluruh dunia maka bila memungkinkan indonesia bisa menjadi salah satu negara pengekspor vaksin covid dan hal ini akan menguntungkan bagi negara dengan memperbaiki anjloknya kurva perdagangan internasional selama covid,positive,0.9983822107315063
,terkonfirmasi covid di china dan kasus lain dilaporkan dari berbagai negara seperti taiwan thailand vietnam malaysia nepal sri lanka kamboja jepang singapura arab saudi korea selatan filipina india australia kanada finlandia,neutral,0.9986820816993713
,gerakan donasi untuk mesin oksigen konsentrator di rs indonesia bersama bantu pasien covid bernafas supaya tidak ada lagi pasien meninggal karena keterlambatan pasokan tabung oksigen akibat menipisnya ketersediaan oksigen,neutral,0.9099844694137573
,dan industri dalam negeri pemerintah mempercepat impor vaksin dari china untuk memberantas covid dan sudah direncanakan pemerintah juga akan memfasilitasi pendirian pabrik vaksin dari china di indonesia,neutral,0.9969373941421509
,dikutip dari tercatat secara global lebih dari seratus uji coba kandidat vaksin covid sedang berlangsung pada manusia dan sejalan dengan itu pemerintah kita mendorong terwujudnya vaksin merah putih karya anak bangsa tutur menteri ristek brin,neutral,0.9903682470321655
,pengembangan vaksin merah putih berpacu dengan waktu sekalipun vaksin covid terus berdatangan dari luar negeri vaksin merah putih tetap dibutuhkan untuk mencapai kekebalan komunitas masyrakat indonesia,neutral,0.4588123857975006
,pada saat ini dunia berlomba lomba mengembangkan vaksin covid yang paling efektif dan aman indonesia juga menjadi salah satu negara yang mengembangkan sendiri vaksin covid pemerintah ri juga menyiapkan vaksin mandiri untuk jangka panjang atau vaksin merah putih,positive,0.9995108842849731
,bertekad sebisa mungkin untuk selalu berkomitmen dalam menurunkan angka positif covid di indonesia mahasiswa akan terus berusaha untuk bisa berkarya karena mereka yakin suatu saat nanti karya mereka akan sangat berguna bagi bangsa dan negara mengedukasi masyarakat mengenai,positive,0.9992955923080444
,kementerian kesihatan kkm akan lebih terbuka dengan berkongsi data mengenai kesan sampingan susulan imunisasi aefi yang disebabkan oleh penerimaan vaksin covid kepada umum bermula minggu depan,neutral,0.9969363212585449
,ilmuwan ilmuwan tersebut sanggup untuk membuat vaksin merah putih asal pemerintah mendukung vaksin bisa jadi tahun dan digunakan secara luas hal ini menimbulkan dilema angka positif covid di indonesia tidak kunjung menurun sementara pemerintah tidak mau mendukung,negative,0.9992389678955078
,pusaran kasus korupsi dana bansos covid telah menyeret mantan mensos juliari peter batubara dan sejumlah nama lainnya berikut rangkuman vonis yang diberikan kepada para terpidana,neutral,0.9942294359207153
,di indonesia sendiri sudah beredar berbagai merk vaksin contoh merk vaksinnya adalah sinovac sinopharm astrazeneca dan masih banyak yang lainnya vaksinasi covid merupakan salah satu upaya pemerintah indonesia dalam menangani masalah covid,positive,0.7337912917137146
,dengan kata lain proses pengembangan dan pemutakhiran vaksin merah putih oleh pemerintahan indonesia ini memiliki posisi yang vital terhadap penanggulangan kasus covid di indonesia jadi masyarakat akan mengalami gangguan dana untuk penanggulangan covid,neutral,0.9979739785194397
,phd apt dari fakultas farmasi ugm vaksin covid sinopharm ini memiliki efikasi mencapai persen vaksin covid moderna adalah vaksin berbasis me enger rna mrna yang pertama kali dipakai di indonesia vaksin covid moderna ini tidak menggunakan virus yang dilemahkan,neutral,0.9883706569671631
,peran mahasiswa khususnya mahasiswa di bidang kesehatan bisa bertindak membantu pemerintah sebagai relawan untuk melakukan vaksinasi covid kepada masyarakat berbicara tentang covid saat ini sejumlah negara di dunia sedang mengambangkan vaksin termasuk di indonesia,neutral,0.9824702143669128
,hal itu pun memnculkan stigma stigma yang negatif tentang vaksin corona tentunya vaksin merah putih lantas hal itu pun membuat pemerintah kewalahan dalam menangani pandemi covid ini,negative,0.9997559189796448
,pandemi covid memberikan tantangan besar dalam peningkatan derajat kesehatan masyarakat di indonesia memberikan dampak besar dalam berbagai sektor dengan keadaan seperti ini pemerintah harus berupaya memutus mata rantai penularan penyakit melalui upaya vaksinasi,neutral,0.9167858362197876
,covid adalah kasus pertama yang diidentifikasikan pada akhir desember di wuhan cina pada awal tahun wabah ini mulai menyebar ke seluruh dunia tidak terkecuali di indonesia dilansir dari pemerintah melaporkan data pertambahan kasus virus corona,neutral,0.9791222214698792
,hal ini dan koordinasi berbagai pihak yang membuat bingung dan ambigu dan menurut data yang ada pemerintah indonesia memilih berbagai vaksin dari berbagai jenis dan memvaksin dengan vaksin yang ada tanpa memikirkan terlebih dahulu apa jenis covid yang menjangkiti,negative,0.9940192699432373
,sedangkan dalam dunia bisnis banyak perusahaan yang mengalami gulung tikar sehingga berakibat pada pegawainya yang terpaksa dikeluarkan saat ini pemerintah sudah melakukan strategi dalam penanganan covid melalui vaksinasi,neutral,0.9241189956665039
,hal ini membuat beberapa negara di dunia mulai menerapkan kebijakan lockdown untuk mencegah penyebaran virus covid setelah ditemukannya kasus covid pertama kali di indonesia semakin hari semakin bertambah juga masyarakat indonesia yang terinfeksi virus ini,negative,0.9310639500617981
,sinopharm pfizer moderna upaya pemerintah dalam pengadaan vaksin covid ini dilakukan melalui perjanjian bilateral maupun multilateral seperti who ataupun donasi yang diberikan oleh negara negara lain program vaksinasi covid ini menuai beragam reaksi di kalangan masyarakat,neutral,0.9694300293922424
,kasus covid di indonesia pertama kali ditemukan pada tanggal maret ketika dua orang yang berasal dari depok jawa barat terkonfirmasi tertular dari seseorang yang berkewarganegaraan jepang sebagai tanggapan atas adanya pandemi,neutral,0.9921667575836182
,pemerintah jadi harus memberlakukan kebijakan ppkm pemberlakuan pembatasan kegiatan masyarakat dalam berbagai level pertumbuhan ekonomi indonesia kembali menurun sektor lain yang terkena dampak pandemi covid ini adalah sektor pendidikan,neutral,0.9935442209243774
,indonesia bernafas lagi gerakan oxygen untuk indonesia menyerahkan bantuan kepada pemerintah indonesia berupa unit oksigen konsentrator untuk membantu penanganan pandemi covid di tanah air,neutral,0.9966498017311096
,pandemi covid sendiri masih jauh dari selesai hingga saat ini hampir juta orang di seluruh dunia telah terinfeksi covid dan lebih dari juta telah kehilangan nyawa salah satu cara negara negara di dunia untuk menekan angka covid adalah dengan membuat vaksin,negative,0.6950637698173523
,kasus penyebaran covid semakin memburuk who mendorong negara negara untuk mengembangkan vaksin covid pemerintah indonesia turut brencana mengadakan kegiatan vaksinasi yang akan diberikan kepada rakyatnya,neutral,0.9522164463996887
,pada awal ditemukannya virus covid dan semakin meluas di berbagai wilayah di dunia beberapa negara mulai melakukan penelitian mengenai pembuatan vaksin covid seperti amerika inggris dan juga china,neutral,0.9931548833847046
,pelan pelan tapi pasti ekonomi nasional mencapai angka positif kembali pada triwulan ii perekonomian indonesia tumbuh sebesar angka tertinggi dalam tahun terakhir ini sayangnya pada triwulan dikarenakan adanya varian covid delta dan delta plus,positive,0.9629762172698975
,upaya ini dipimpin oleh eijkman institute dimana bio farma milik negara bersiap untuk memproduksi vaksin secara sama al masing masing institusi berusaha mengembangkan vaksin covid sesuai dengan kebijakannya masing masing,neutral,0.9463969469070435
,ketika sudah banyak korban yang berjatuhan akibat covid di wuhan china pemerintah china segera dengan tegas mengambil keputusan untuk melakukan lockdown atau karantina wilayah untuk mengurangi penyebaran virus covis,neutral,0.9914763569831848
,covid sama al yang diadakan oleh pemerintah selain itu adanya himbauan dari pemerintah bagi masyarakat agar mengikuti vaksin tersebut didukung dengan adanya wacana tentang sertifikat vaksinasi covid akan dijadikan sebagai suatu persyaratan dalam menjalankan kegiatan,neutral,0.9897562861442566
,kendala lainnya lanjut prof amin kemunculan mutasi dari virus covid untuk itu pemerintah harus terus memantau varian virus ini yang mendominasi virus yang beredar saat ini prof amin mengungkapkan saat ini dari persen virus covid yang beredar adalah varian delta,neutral,0.9950503706932068
,tersebarnya covid sejak akhir ke hampir seluruh negara di dunia telah menjadi masalah dan prioritas global,neutral,0.9523293972015381
,menurut data satgas total kasus covid di tanah air saat itu sudah mencapai angka orang jumlah angka tersebut didapatkan setelah ada penambahan kasus sebanyak orang upaya demi upaya dilakukan oleh pemerintah mulai dari ppkm hingga program vaksin,neutral,0.9871802926063538
,sekali lagi pemerintah tetap mendukung pengadaan vaksin merah putih melalui pengawasan yang dilakukan serta fasilitas yang diberikan bpom kepada para peneliti peneliti yang melakukan pengembangan vaksin covid dengan beberapa hal yang telah disebutkan di atas,neutral,0.9915820956230164
,protokol kesehatan yang harus ditetapkan pada seluruh aspek kegiatan mulai dari pembatasan sosial hingga lockdown total sehinga menghambat seluruh kegiatan masyarakat kebijakan tersebut diambil pemerintah sebagai batu loncatan pencegahan adanya kasus covid yang naik,negative,0.9669551849365234
,pemberian vaksin covid merupakan suatu program pemerintah dibawah naungan kementerian kesehatan tujuan dari program vaksin ini telah di sampaikan oleh juru bicara satgas penanganan covid prof wiku adisasmito kepada masyarakat dunia,neutral,0.9973782300949097
,pelaksanaan pemberian vaksin bukan hal yang mudah sehingga perlu peran dukungan positif seluruh masyarakat juga kerja sama pemerintah mahasiswa diminta untuk satu pandangan untuk meyelesaikan pandemi covid yakni menyukseskan kegiatan vaksinasi sama al yang diadakan pemerintah,positive,0.9775727987289429
,tebsebut untuk melakukan pengawalan percepatan pengembangan vaksin covid di indonesia namun pada kenyataannya upaya yang dilakukan oleh pemerintah dalam melakukan vaksinasi sama al bahkan menjadi faktor penghambat bagi keberlangsungan proses pengembangan vaksin merah putih,negative,0.9660612344741821
,seharusnya pemerintah mendukung riset dan penelitian vaksin merah putih untuk bisa menjadi negara yang mandiri dalam menangani pandemik covid dan tidak bergantung pada vaksin impor dari negara lain,neutral,0.9848209023475647
,dan setiap negara mempunyai kebijakan masing masing dalam penanganan virus ini mulai dari pembatasan wilayah lockdown menerapkan protokol kesehatan hingga pembuatan vaksin untuk meningkatkan kekebalan tubuh atas virus pengembangan vaksin untuk covid sedang dilakukan oleh,neutral,0.9289703965187073
,harapannya wabah covid dapat tertangani dengan segera untuk memulihkan warga dan ekonomi negara segala usaha telah dilakukan oleh pemerintah untuk mensosialisasikan program vaksin kepada seluruh masyarakat dan warga indonesia,neutral,0.8254632949829102
,pemerintah resmi memulai program vaksinasi untuk mengakhiri pandemi covid pada tanggal januari pada tahap awal program ini menggunakan vaksin sinovac bernama coronavac yang diproduksi di negara china,neutral,0.9985414743423462
,pemerintah telah memberlakukan psbb pembatasan sosial berskala besar di beberapa wilayah di indonesia pada tahun tercatat pada tanggal april kasus positif covid telah menyebar hampir ke seluruh provinsi di indonesia,neutral,0.9948031306266785
,hingga saat ini vaksin covid yang dikembangkan unair bersama pt biotis telah memasuki uji praklinik tahap kedua kedua meningkatkan kerjasama dengan luar negeri untuk uji klinis tahap tiga vaksin merah putih amin menyebut beberapa negara tetangga sudah menyatakan minat,neutral,0.9972692131996155
,vaksin maka dari itu sejak awal tahun pemerintah memulai vaksinasi covid di negeri ini namun kendala yang saat ini dihadapi yaitu masih terbatasnya stok untuk mencukupi kebutuhan pendistribusian vaksin maka dari itu pemerintah indonesia dan beberapa konsorsium mulai,neutral,0.9701723456382751
,selain menggunakan vaksin covid dari luar negeri vaksin buatan anak bangsa juga tengah dikembangkan yaitu vaksin merah putih dalam pengembangan vaksin merah putih pemerintah bekerja sama dengan lima universitas dan dua lembaga,neutral,0.992755115032196
,vaksin ini diharapkan sebagai salah satu cara menghentikan pandemi ini pengembangan vaksin covid juga terus berlangsung salah satunya adalah vaksin merah putih yang dikembangkan para peneliti indonesia dalam pengembangannya pemerintah bekerja sama dengan empat universitas,neutral,0.9811305999755859
,maka dari itu selaku pemerintah meminta seluruh warga dan masyarakat indonesia untuk ikut mendukung penelitian vaksin merah putih hasil karya dalam negeri hadirnya vaksin covid merah putih menjadi harapan baru bagi bangsa indonesia untuk bebas dari pandemi,neutral,0.9310007095336914
,vaksin covid yang dikembangkan oleh universitas airlangga merupakan salah satu dari enam kandidat yang ada dalam program vaksin merah putih milik pemerintah vaksin tersebut dinilai yang paling maju progre pengembangannya,positive,0.991324782371521
,yaitu mui mendorong agar pemerintah menggencarkan cakupan pelaksaan vaksinasi covid kepada masyarakat untuk memeberi pelrindungan dari vaksin itu sendiri yang diharapkan dapat memutus rantai penularan penyakit dan menghentikan pandemi ini,neutral,0.7126447558403015
,mengganas dengan munculnya varian varian baru banyak langkah tegas yang dilakukan oleh pemerintah guna menguranggi penyebaran covid namun ahal itu tidak semata mata efektif dalam mencegah penularan virus ini untuk melawan virus covid salah satu senjatanya adalah dengan,negative,0.8651362657546997
,selagi menunggu proses uji klinik pada vaksin merah putih selesai pemerintah terus menggalakkan aksi edukasi kepada masyarakat agar seluruh masyarakat indonesia bisa menggunakan vaksin merah putih sebagai penunjang imun tubuh dan menetralisasi varian covid saat ini,neutral,0.9256781339645386
,keadaan ekonomi di indonesia bisa sedikit terkendali tentu saja cara ini dapat meminimalisir pengeluaran negara untuk penanganan covid pengeluaran negara yang sudah banyak digunakan untuk menangani covid yang tidak kunjung mereda ini,positive,0.9992973804473877
,indonesia dalam tahun bergantung kerja sama antara pemerintah dan masyarakat dalam mempercepat vaksinasi serempak oleh karena itu edukasi mengenai vaksin tidak hanya dilakukan oleh kemenkes tetapi juga relawan covid yang lebih memahami pola pikir masyarakat awam,positive,0.9985496401786804
,kebijakan psbb yang lama akhirnya diganti dan diperbaharui oleh pemerintah dengan adanya ppkm pemberlakuan pembatasan kegiatan masyarakat pada tahun setelah angka penularan covid yang kembali meningkat,neutral,0.9975734353065491
,selain itu apabila pemerintah indonesia mendukung penuh produksi vaksin merah putih ini indonesia tidak akan bergantung lagi kepada barang impor sehingga negara indonesia akan menjadi negara yang mandiri dalam menyelesaikan masalah pandemi covid saat ini,positive,0.9921095967292786
,vaksin adalah salah satu cara untuk mencegah penyebaran covid direktrorat jenderal kesehatan masyarakat kementerian kesehatan republik indonesia menjelaskan bahwa vaksinasi covid memang tidak membuat persen kebal dari penyakit ini tetapi akan mengurangi dampak,positive,0.9832867383956909
,dari vito menyarankan semua orang untuk menjadi kanal informasi yang benar dan tidak menyebarluaskan berita yang meragukan dengan partisipasi masyarakat menjalankan protokol kesehatan dengan baik pemerintah mengupayakan cara pencegahan penularan virus covid yaitu dengan,positive,0.9870861768722534
,pemerintah sedang marak maraknya dalam mengkampanyekan dan memerintah seluruh masyarakat untuk segera melakukan vaksinasi covid di indonesia yang artinya hingga akhir tahun nanti diperkirakan sudah banyak masyarakat yang menerima vaksin covid hal tersebut yang nantinya,negative,0.5200381875038147
,kapolri ingatkan masyarakat jangan euforia meski covid terkendali,neutral,0.7827757000923157
,bahwa vaksin adalah upaya negara dalam melindungi masyarakatnya dari ancaman pandemi covid dan demi tercapainya kekebalan komunitas atau herd immunity demi tercapainya,neutral,0.990264892578125
,belum menunjukkan penurunan kasus alih alih terjadi penurunan puncak kasus aktif per hari belum terlihat dan cenderung naik turun kementerian kesehatan republik indonesia kemenkes dilansir dari tanya jawab seputar virus corona mendefinisikan coronavirus disease,neutral,0.9869154691696167
,sebagaimana pemaparan diatas diharapkan vaksin merah putih akan memberikan hasil yang memuaskan dalam menangani covid di indonesia dan masyarakat indonesia segera mencapai herd immunity,neutral,0.9828273057937622
,rasa percaya pada pemerintah public trust sangat diharapkan guna mendukung keberhasilan pemerintah menanggulangi pandemi covid kepatuhan masyarakadalam menjalankan kebijakan pemerintah yang berhubungan dengan penanganan covid juga tidak kalah pentingnya,positive,0.9983774423599243
,indonesia sebagai salah satu negara dengan penduduk terbanyak di dunia menempati urutan ke dari highest number of covid cases country by country untuk up tryout the minute updates,neutral,0.9968084692955017
,karena lembaga keagamaan ini memiliki segudang kapasitas intelektual tentang dalil dalil agama yang dibutuhkan umat terkait pengobatan darurat akibat pandemi covid termasuk pemakaian vaksin impor sebelum kita memakai vaksin merah putih buatan anak anak bangsa sendiri,positive,0.9775534272193909
